[[]]build-firefox-1.0.0,pwrite64,6,8977,9018,N,10,processor,,41
[[]]build-firefox-1.0.0,pwrite64,6,9019,9061,N,10,processor,,42
[[]]build-firefox-1.0.0,sendto,6,9062,9106,N,10,processor,,44
[[]]build-firefox-1.0.0,sendto,6,9108,9149,N,10,processor,,41
[[]]build-firefox-1.0.0,recvfrom,6,9150,9192,N,10,processor,,42
[[]]build-firefox-1.0.0,recvfrom,6,9193,9235,N,10,processor,,42
[[]]build-firefox-1.0.0,access,7,9236,9278,N,10,processor,,42
[[]]build-firefox-1.0.0,access,7,9279,9320,N,10,processor,,41
[[]]build-firefox-1.0.0,write,8,9321,9363,N,10,processor,,42
[[]]build-firefox-1.0.0,write,8,9364,9405,N,10,processor,,41
[[]]build-firefox-1.0.0,read,8,9406,9448,N,10,processor,,42
[[]]build-firefox-1.0.0,read,8,9449,9491,N,10,processor,,42
[[]]build-firefox-1.0.0,pread64,8,9492,9534,N,10,processor,,42
[[]]build-firefox-1.0.0,pread64,8,9535,9576,N,10,processor,,41
[[]]build-firefox-1.0.0,pwrite64,8,9577,9618,N,10,processor,,41
[[]]build-firefox-1.0.0,pwrite64,8,9619,9660,N,10,processor,,41
[[]]build-firefox-1.0.0,sendto,8,9661,9704,N,10,processor,,43
[[]]build-firefox-1.0.0,sendto,8,9705,9748,N,10,processor,,43
[[]]build-firefox-1.0.0,recvfrom,8,9749,9792,N,10,processor,,43
[[]]build-firefox-1.0.0,recvfrom,8,9793,9836,N,10,processor,,43
[[]]build-firefox-1.0.0,mq_notify,9,9837,9881,N,10,processor,,44
[[]]build-firefox-1.0.0,mq_notify,9,9882,9929,N,10,processor,,47
[[]]build-firefox-1.0.0,setuid,10,9931,9974,N,10,processor,,43
[[]]build-firefox-1.0.0,setuid,10,9975,10020,N,10,processor,,45
[[]]build-firefox-1.0.0,munmap,1,10021,10064,N,10,processor,,43
[[]]build-firefox-1.0.0,munmap,1,10065,10107,N,10,processor,,42
[[]]build-firefox-1.0.0,munmap,2,10108,10150,N,10,processor,,42
[[]]build-firefox-1.0.0,munmap,2,10151,10193,N,10,processor,,42
[[]]build-firefox-1.0.0,mprotect,2,10194,10236,N,10,processor,,42
[[]]build-firefox-1.0.0,mprotect,2,10237,10280,N,10,processor,,43
[[]]build-firefox-1.0.0,mremap,2,10281,10323,N,10,processor,,42
