[[]]cp,mmap,2,59439,59439,N
[[]]crafty-1.3.0,write,5,39324,39534,N
[[]]crafty-1.3.0,read,5,39534,39744,N
[[]]crafty-1.3.0,write,6,39744,39956,N
[[]]crafty-1.3.0,read,6,39956,40165,N
[[]]crafty-1.3.0,access,7,40165,40377,N
[[]]crafty-1.3.0,write,8,40377,40585,N
[[]]crafty-1.3.0,read,8,40585,40802,N
[[]]crafty-1.3.0,munmap,1,40802,41014,N
[[]]crafty-1.3.0,munmap,2,41014,41224,N
[[]]crafty-1.3.0,mprotect,2,41224,41433,N
[[]]crafty-1.3.0,mmap,2,41433,41642,N
[[]]date,rt_sigaction,4,464,464,N
[[]]date,rt_sigprocmask,4,465,465,N
[[]]date,rt_sigpending,4,466,466,N
[[]]date,kill,4,467,467,N
[[]]date,write,5,468,468,N
[[]]date,read,5,469,469,N
[[]]date,pread64,5,470,470,N
[[]]date,pwrite64,5,471,471,N
[[]]date,sendto,5,472,472,N
[[]]date,recvfrom,5,474,474,N
[[]]date,write,6,475,475,N
[[]]date,read,6,476,476,N
[[]]date,pread64,6,477,477,N
[[]]date,pwrite64,6,478,478,N
[[]]date,sendto,6,479,479,N
[[]]date,recvfrom,6,480,480,N
[[]]date,access,7,481,481,N
[[]]date,write,8,482,482,N
[[]]date,read,8,483,483,N
[[]]date,pread64,8,484,484,N
[[]]date,pwrite64,8,485,485,N
[[]]date,sendto,8,486,486,N
[[]]date,recvfrom,8,487,487,N
[[]]date,mq_notify,9,488,488,N
[[]]date,setuid,10,489,489,N
[[]]date,munmap,1,490,490,N
[[]]date,munmap,2,491,491,N
[[]]date,mprotect,2,492,492,N
[[]]date,mremap,2,493,493,N
[[]]date,mmap,2,494,494,N
[[]]date,mlock,3,495,495,N
[[]]date,mlockall,3,496,496,N
[[]]date,munlock,3,497,497,N
[[]]date,munlockall,3,498,498,N
[[]]df,rt_sigaction,4,1514,1514,N
[[]]df,rt_sigprocmask,4,1515,1515,N
[[]]df,rt_sigpending,4,1516,1516,N
[[]]df,kill,4,1517,1517,N
[[]]df,write,5,1518,1518,N
[[]]df,read,5,1519,1519,N
[[]]df,pread64,5,1520,1520,N
[[]]df,pwrite64,5,1521,1521,N
[[]]df,sendto,5,1522,1522,N
[[]]df,recvfrom,5,1523,1523,N
[[]]df,write,6,1524,1524,N
[[]]df,read,6,1525,1525,N
[[]]df,pread64,6,1526,1526,N
[[]]df,pwrite64,6,1527,1527,N
[[]]df,sendto,6,1528,1528,N
[[]]df,recvfrom,6,1529,1529,N
[[]]df,access,7,1530,1530,N
[[]]df,write,8,1531,1531,N
[[]]df,read,8,1532,1532,N
[[]]df,pread64,8,1533,1533,N
[[]]df,pwrite64,8,1534,1534,N
[[]]df,sendto,8,1535,1535,N
[[]]df,recvfrom,8,1536,1536,N
[[]]df,mq_notify,9,1538,1538,N
[[]]df,setuid,10,1539,1539,N
[[]]df,munmap,1,1540,1540,N
[[]]df,munmap,2,1541,1541,N
[[]]df,mprotect,2,1542,1542,N
[[]]df,mremap,2,1543,1543,N
[[]]df,mmap,2,1544,1544,N
[[]]df,mlock,3,1545,1545,N
[[]]df,mlockall,3,1546,1546,N
[[]]df,munlock,3,1547,1547,N
[[]]df,munlockall,3,1548,1548,N
[[]]diff,rt_sigaction,4,59407,59407,N
[[]]diff,read,5,59408,59408,N
[[]]diff,read,6,59409,59409,N
[[]]diff,access,7,59410,59410,N
[[]]diff,read,8,59411,59411,N
[[]]diff,munmap,1,59412,59412,N
[[]]diff,munmap,2,59413,59413,N
[[]]diff,mprotect,2,59414,59414,N
[[]]diff,mmap,2,59415,59415,N
[[]]dig,rt_sigaction,4,59629,59629,N
[[]]dig,rt_sigprocmask,4,59630,59630,N
[[]]dig,write,5,59631,59631,N
[[]]dig,read,5,59633,59633,N
[[]]dig,write,6,59634,59634,N
[[]]dig,read,6,59635,59635,N
[[]]dig,access,7,59636,59636,N
[[]]dig,write,8,59637,59637,N
[[]]dig,read,8,59638,59638,N
[[]]dig,munmap,1,59639,59639,N
[[]]dig,munmap,2,59640,59640,N
[[]]dig,mprotect,2,59641,59641,N
[[]]dig,mmap,2,59642,59642,A
[[]]dmesg,rt_sigaction,4,183,183,N
[[]]dmesg,rt_sigprocmask,4,184,184,N
[[]]dmesg,rt_sigpending,4,185,186,N
[[]]dmesg,kill,4,187,187,N
[[]]dmesg,write,5,188,188,N
[[]]dmesg,read,5,189,189,N
[[]]dmesg,pread64,5,190,190,N
[[]]dmesg,pwrite64,5,191,191,N
[[]]dmesg,sendto,5,192,192,N
[[]]dmesg,recvfrom,5,193,193,N
[[]]dmesg,write,6,194,194,N
[[]]dmesg,read,6,195,195,N
[[]]dmesg,pread64,6,196,196,N
[[]]dmesg,pwrite64,6,197,197,N
[[]]dmesg,sendto,6,198,198,N
[[]]dmesg,recvfrom,6,199,199,N
[[]]dmesg,access,7,200,200,N
[[]]dmesg,write,8,201,201,N
[[]]dmesg,read,8,202,202,N
[[]]dmesg,pread64,8,203,203,N
[[]]dmesg,pwrite64,8,205,205,N
[[]]dmesg,sendto,8,206,206,N
[[]]dmesg,recvfrom,8,207,207,N
[[]]dmesg,mq_notify,9,208,208,N
[[]]dmesg,setuid,10,209,209,N
[[]]dmesg,munmap,1,210,210,N
[[]]dmesg,munmap,2,211,211,N
[[]]dmesg,mprotect,2,212,212,N
[[]]dmesg,mremap,2,213,213,N
[[]]dmesg,mmap,2,214,214,N
[[]]dmesg,mlock,3,215,215,N
[[]]dmesg,mlockall,3,216,216,N
[[]]dmesg,munlock,3,217,217,N
[[]]dmesg,munlockall,3,218,218,N
[[]]dolfyn-1.0.1,rt_sigaction,4,41642,41716,A
[[]]dolfyn-1.0.1,rt_sigprocmask,4,41716,41790,A
[[]]dolfyn-1.0.1,write,5,41790,41864,A
[[]]dolfyn-1.0.1,read,5,41864,41938,A
[[]]dolfyn-1.0.1,write,6,41938,42013,N
[[]]dolfyn-1.0.1,read,6,42013,42088,N
[[]]dolfyn-1.0.1,access,7,42088,42163,N
[[]]dolfyn-1.0.1,write,8,42163,42237,N
[[]]dolfyn-1.0.1,read,8,42237,42312,N
[[]]dolfyn-1.0.1,munmap,1,42312,42388,N
[[]]dolfyn-1.0.1,munmap,2,42388,42462,N
[[]]dolfyn-1.0.1,mprotect,2,42462,42537,N
[[]]dolfyn-1.0.1,mmap,2,42537,42612,N
[[]]dolfyn-1.0.1,rt_sigaction,4,41642,41716,A
[[]]dolfyn-1.0.1,rt_sigprocmask,4,41716,41790,N
[[]]dolfyn-1.0.1,write,5,41790,41864,N
[[]]dolfyn-1.0.1,read,5,41864,41938,N
[[]]dolfyn-1.0.1,write,6,41938,42013,N
[[]]dolfyn-1.0.1,read,6,42013,42088,N
[[]]dolfyn-1.0.1,access,7,42088,42163,N
[[]]dolfyn-1.0.1,write,8,42163,42237,N
[[]]dolfyn-1.0.1,read,8,42237,42312,N
[[]]dolfyn-1.0.1,munmap,1,42312,42388,N
[[]]dolfyn-1.0.1,munmap,2,42388,42462,N
[[]]dolfyn-1.0.1,mprotect,2,42462,42537,N
[[]]dolfyn-1.0.1,mmap,2,42537,42612,N
[[]]dstat,rt_sigaction,4,59493,59493,N
[[]]dstat,rt_sigprocmask,4,59494,59494,N
[[]]dstat,write,5,59495,59495,N
[[]]dstat,read,5,59496,59496,N
[[]]dstat,write,6,59497,59497,N
[[]]dstat,read,6,59498,59498,N
[[]]dstat,access,7,59499,59499,N
[[]]dstat,write,8,59500,59500,N
[[]]dstat,read,8,59501,59501,N
[[]]dstat,munmap,1,59502,59502,N
[[]]dstat,munmap,2,59503,59503,N
[[]]dstat,mprotect,2,59504,59504,N
[[]]dstat,mmap,2,59505,59505,A
[[]]du,rt_sigaction,4,1549,1549,N
[[]]du,rt_sigprocmask,4,1550,1550,N
[[]]du,rt_sigpending,4,1551,1551,N
[[]]du,kill,4,1552,1552,N
[[]]du,write,5,1553,1553,N
[[]]du,read,5,1554,1554,N
[[]]du,pread64,5,1555,1555,N
[[]]du,pwrite64,5,1556,1556,N
[[]]du,sendto,5,1557,1557,N
[[]]du,recvfrom,5,1558,1558,N
[[]]du,write,6,1559,1559,N
[[]]du,read,6,1560,1560,N
[[]]du,pread64,6,1561,1561,N
[[]]du,pwrite64,6,1562,1562,N
[[]]du,sendto,6,1563,1563,N
[[]]du,recvfrom,6,1564,1564,N
[[]]du,access,7,1565,1565,N
[[]]du,write,8,1566,1566,N
[[]]du,read,8,1567,1567,N
[[]]du,pread64,8,1568,1568,N
[[]]du,pwrite64,8,1569,1569,N
[[]]du,sendto,8,1570,1571,N
[[]]du,recvfrom,8,1572,1572,N
[[]]du,mq_notify,9,1573,1573,N
[[]]du,setuid,10,1574,1574,N
[[]]du,munmap,1,1575,1575,N
[[]]du,munmap,2,1576,1576,N
[[]]du,mprotect,2,1577,1577,N
[[]]du,mremap,2,1578,1578,N
[[]]du,mmap,2,1579,1579,A
[[]]du,mlock,3,1580,1580,N
